FH UP0,45666,2,[666]
FH UP0,34466,1,[66]
FH UP0,24444,0,4
4K FH UP0,23445,2,[2345]
4K FH UP0,13445,1,[345]
4K FH UP0,11135,0,1
1 4K FH UP3,14566,2,[66]
1 4K FH UP3,45566,1,[5566]
1 4K FH UP3,45566,0,C
1 4K FH C UP3,33366,2,[333]
1 4K FH C UP3,12335,1,[33]
1 4K FH C UP3,11233,0,3
1 3 4K FH C UP9,13344,2,[44]
1 3 4K FH C UP9,12555,1,[555]
1 3 4K FH C UP9,22345,0,SS
1 3 4K FH SS C UP9,23456,2,[23456]
1 3 4K FH SS C UP9,45556,1,[555]
1 3 4K FH SS C UP9,11455,0,5
1 3 5 4K FH SS C UP19,23456,2,[23456]
1 3 5 4K FH SS C UP19,23456,1,[23456]
1 3 5 4K FH SS C UP19,12566,0,6
1 2 3 5 4K FH SS C UP21,12246,2,[6]
1 2 3 5 4K FH SS C UP21,12466,1,[66]
1 2 3 5 4K FH SS C UP21,34666,0,3K
1 2 3 5 3K 4K FH SS C UP21,12256,2,[6]
1 2 3 5 3K 4K FH SS C UP21,12256,1,[6]
1 2 3 5 3K 4K FH SS C UP21,12356,0,Y
1 2 3 5 3K 4K FH SS C Y UP21,24455,2,[245]
1 2 3 5 3K 4K FH SS C Y UP21,14566,1,[66]
1 2 3 5 3K 4K FH SS C Y UP21,12566,0,6
1 2 3 5 6 3K 4K FH SS C Y UP33,14556,2,[45]
1 2 3 5 6 3K 4K FH SS C Y UP33,11246,1,[4]
1 2 3 5 6 3K 4K FH SS C Y UP33,12446,0,4
1 2 3 4 5 6 3K 4K FH SS C Y UP41,23456,2,[23456]
1 2 3 4 5 6 3K 4K FH SS C Y UP41,23456,1,[23456]
1 2 3 4 5 6 3K 4K FH SS C Y UP41,23456,0,LS
UP0,14556,2,[55]
UP0,13456,1,[3456]
UP0,24456,0,C
1 UP0,23466,2,[66]
1 UP0,45666,1,[666]
1 UP0,55666,0,FH
1 FH UP0,13445,2,[44]
1 FH UP0,11235,1,[235]
1 FH UP0,11245,0,2
1 2 FH UP2,11236,2,[6]
1 2 FH UP2,11236,1,[3]
1 2 FH UP2,11244,0,4
1 2 4 FH UP10,11135,2,[111]
1 2 4 FH UP10,11125,1,[5]
1 2 4 FH UP10,11116,0,4K
1 2 4 4K FH UP10,11345,2,[345]
1 2 4 4K FH UP10,11255,1,[55]
1 2 4 4K FH UP10,35566,0,C
1 2 4 4K FH C UP10,14455,2,[55]
1 2 4 4K FH C UP10,45556,1,[555]
1 2 4 4K FH C UP10,34566,0,SS
1 2 4 4K FH SS C UP10,22344,2,[234]
1 2 4 4K FH SS C UP10,11156,1,[56]
1 2 4 4K FH SS C UP10,23666,0,3K
1 2 4 3K 4K FH SS C UP10,11234,2,[1234]
1 2 4 3K 4K FH SS C UP10,22336,1,[33]
1 2 4 3K 4K FH SS C UP10,45555,0,5
1 2 4 5 3K 4K FH SS C UP30,23556,2,[2356]
1 2 4 5 3K 4K FH SS C UP30,23556,1,[2356]
1 2 4 5 3K 4K FH SS C UP30,11666,0,6
1 2 4 5 6 3K 4K FH SS C UP48,13335,2,[333]
1 2 4 5 6 3K 4K FH SS C UP48,11235,1,[1235]
1 2 4 5 6 3K 4K FH SS C UP48,12235,0,Y
1 2 3 4 5 6 3K 4K FH SS C UP51,13346,2,[34]
1 2 3 4 5 6 3K 4K FH SS C UP51,13334,1,[134]
1 2 3 4 5 6 3K 4K FH SS C UP51,33345,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP51,22355,2,[235]
1 2 3 4 5 6 3K 4K FH SS C Y UP51,12356,1,[1235]
1 2 3 4 5 6 3K 4K FH SS C Y UP51,23456,0,LS
UP0,13666,2,[666]
UP0,33456,1,[3456]
UP0,34556,0,SS
SS UP0,13556,2,[55]
SS UP0,13566,1,[66]
SS UP0,12566,0,C
1 SS UP1,23366,2,[66]
1 SS UP1,14566,1,[66]
1 SS UP1,34566,0,C
1 SS C UP1,12234,2,[22]
1 SS C UP1,12233,1,[2233]
1 SS C UP1,33345,0,3
1 3 SS C UP10,33456,2,[345]
1 3 SS C UP10,33456,1,[4]
1 3 SS C UP10,23333,0,4K
1 3 4K SS C UP10,14556,2,[55]
1 3 4K SS C UP10,34466,1,[66]
1 3 4K SS C UP10,12366,0,2
1 2 3 4K SS C UP12,44456,2,[444]
1 2 3 4K SS C UP12,44456,1,[444]
1 2 3 4K SS C UP12,24445,0,4
1 2 3 4 4K SS C UP24,34456,2,[3456]
1 2 3 4 4K SS C UP24,13444,1,[444]
1 2 3 4 4K SS C UP24,24445,0,3K
1 2 3 4 3K 4K SS C UP24,11346,2,[6]
1 2 3 4 3K 4K SS C UP24,22456,1,[2456]
1 2 3 4 3K 4K SS C UP24,12236,0,Y
1 2 3 4 3K 4K SS C Y UP24,22245,2,[245]
1 2 3 4 3K 4K SS C Y UP24,24456,1,[2456]
1 2 3 4 3K 4K SS C Y UP24,22456,0,5
1 2 3 4 5 3K 4K SS C Y UP29,23344,2,[3344]
1 2 3 4 5 3K 4K SS C Y UP29,33445,1,[3344]
1 2 3 4 5 3K 4K SS C Y UP29,33344,0,FH
1 2 3 4 5 3K 4K FH SS C Y UP29,25556,2,[256]
1 2 3 4 5 3K 4K FH SS C Y UP29,23566,1,[66]
1 2 3 4 5 3K 4K FH SS C Y UP29,23456,0,LS
1 2 3 4 5 3K 4K FH SS LS C Y UP29,12345,2,[]
1 2 3 4 5 3K 4K FH SS LS C Y UP29,13456,1,[6]
1 2 3 4 5 3K 4K FH SS LS C Y UP29,25666,0,6
UP0,22444,2,[444]
UP0,11446,1,[44]
UP0,11146,0,1
1 UP3,12346,2,[1234]
1 UP3,12345,1,[12345]
1 UP3,22236,0,2
1 2 UP9,22444,2,[444]
1 2 UP9,12346,1,[1234]
1 2 UP9,12234,0,SS
1 2 SS UP9,11124,2,[111]
1 2 SS UP9,11256,1,[56]
1 2 SS UP9,11166,0,FH
1 2 FH SS UP9,45556,2,[555]
1 2 FH SS UP9,35556,1,[555]
1 2 FH SS UP9,13555,0,5
1 2 5 FH SS UP24,12556,2,[55]
1 2 5 FH SS UP24,22356,1,[2356]
1 2 5 FH SS UP24,12666,0,6
1 2 5 3K FH SS UP24,35556,2,[555]
1 2 5 3K FH SS UP24,45555,1,[5555]
1 2 5 3K FH SS UP24,55556,0,4K
1 2 5 3K 4K FH SS UP24,24666,2,[666]
1 2 5 3K 4K FH SS UP24,25666,1,[666]
1 2 5 3K 4K FH SS UP24,25666,0,6
1 2 5 6 3K 4K FH SS UP42,16666,2,[6666]
1 2 5 6 3K 4K FH SS UP42,23556,1,[2356]
1 2 5 6 3K 4K FH SS UP42,23356,0,C
1 2 3 5 6 3K 4K FH SS UP48,35566,2,[5566]
1 2 3 5 6 3K 4K FH SS UP48,14466,1,[44]
1 2 3 5 6 3K 4K FH SS UP48,45666,0,C
1 2 3 5 6 3K 4K FH SS C UP48,23446,2,[44]
1 2 3 5 6 3K 4K FH SS C UP48,13444,1,[444]
1 2 3 5 6 3K 4K FH SS C UP48,14445,0,4
1 2 3 4 5 6 3K 4K FH SS C UP60,13334,2,[34]
1 2 3 4 5 6 3K 4K FH SS C UP60,11234,1,[1234]
1 2 3 4 5 6 3K 4K FH SS C UP60,12344,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP60,35556,2,[35]
1 2 3 4 5 6 3K 4K FH SS C Y UP60,33456,1,[3456]
1 2 3 4 5 6 3K 4K FH SS C Y UP60,33456,0,LS
UP0,22555,2,[555]
UP0,22334,1,[234]
UP0,24555,0,5
3K UP0,23456,2,[23456]
3K UP0,24566,1,[66]
3K UP0,34566,0,SS
3K SS UP0,12666,2,[666]
3K SS UP0,56666,1,[6666]
3K SS UP0,56666,0,6
3K 4K SS UP0,11466,2,[66]
3K 4K SS UP0,13445,1,[44]
3K 4K SS UP0,11344,0,1
1 3K 4K SS UP2,33344,2,[333]
1 3K 4K SS UP2,33345,1,[333]
1 3K 4K SS UP2,33344,0,FH
1 3K 4K FH SS UP2,14456,2,[44]
1 3K 4K FH SS UP2,35666,1,[666]
1 3K 4K FH SS UP2,12366,0,C
1 2 3K 4K FH SS UP4,12236,2,[6]
1 2 3K 4K FH SS UP4,12666,1,[666]
1 2 3K 4K FH SS UP4,34666,0,6
1 2 6 3K 4K FH SS UP22,44566,2,[44]
1 2 6 3K 4K FH SS UP22,45566,1,[45566]
1 2 6 3K 4K FH SS UP22,45566,0,C
1 2 6 3K 4K FH SS C UP22,33446,2,[44]
1 2 6 3K 4K FH SS C UP22,23446,1,[44]
1 2 6 3K 4K FH SS C UP22,12346,0,Y
1 2 3 6 3K 4K FH SS C UP25,34466,2,[44]
1 2 3 6 3K 4K FH SS C UP25,12466,1,[4]
1 2 3 6 3K 4K FH SS C UP25,22566,0,Y
1 2 3 5 6 3K 4K FH SS C UP30,12346,2,[1234]
1 2 3 5 6 3K 4K FH SS C UP30,23466,1,[2346]
1 2 3 5 6 3K 4K FH SS C UP30,12344,0,4
1 2 3 4 5 6 3K 4K FH SS C UP38,13466,2,[34]
1 2 3 4 5 6 3K 4K FH SS C UP38,34556,1,[3456]
1 2 3 4 5 6 3K 4K FH SS C UP38,13456,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP38,44556,2,[45]
1 2 3 4 5 6 3K 4K FH SS C Y UP38,13456,1,[1345]
1 2 3 4 5 6 3K 4K FH SS C Y UP38,34456,0,LS
UP0,22555,2,[555]
UP0,12245,1,[22]
UP0,45556,0,3K
3K UP0,12344,2,[44]
3K UP0,34456,1,[3456]
3K UP0,23444,0,4
4 3K UP12,13566,2,[66]
4 3K UP12,13356,1,[33]
4 3K UP12,14566,0,C
1 4 3K UP13,22336,2,[33]
1 4 3K UP13,23556,1,[55]
1 4 3K UP13,15566,0,C
1 4 3K C UP13,11356,2,[35]
1 4 3K C UP13,13556,1,[55]
1 4 3K C UP13,12256,0,2
1 2 4 3K C UP17,12566,2,[66]
1 2 4 3K C UP17,34566,1,[3456]
1 2 4 3K C UP17,34556,0,SS
1 2 4 3K SS C UP17,14455,2,[55]
1 2 4 3K SS C UP17,33345,1,[333]
1 2 4 3K SS C UP17,12235,0,3
1 2 3 4 3K SS C UP20,13446,2,[44]
1 2 3 4 3K SS C UP20,12566,1,[66]
1 2 3 4 3K SS C UP20,13666,0,6
1 2 3 4 6 3K SS C UP38,23556,2,[55]
1 2 3 4 6 3K SS C UP38,15566,1,[5566]
1 2 3 4 6 3K SS C UP38,25566,0,5
1 2 3 4 5 6 3K SS C UP48,24556,2,[55]
1 2 3 4 5 6 3K SS C UP48,12555,1,[555]
1 2 3 4 5 6 3K SS C UP48,25556,0,Y
1 2 3 4 5 6 3K 4K SS C UP48,13445,2,[1345]
1 2 3 4 5 6 3K 4K SS C UP48,14445,1,[444]
1 2 3 4 5 6 3K 4K SS C UP48,14444,0,Y
1 2 3 4 5 6 3K 4K SS C Y UP48,22366,2,[2266]
1 2 3 4 5 6 3K 4K SS C Y UP48,12366,1,[23]
1 2 3 4 5 6 3K 4K SS C Y UP48,23466,0,FH
1 2 3 4 5 6 3K 4K FH SS C Y UP48,12446,2,[24]
1 2 3 4 5 6 3K 4K FH SS C Y UP48,23456,1,[23456]
1 2 3 4 5 6 3K 4K FH SS C Y UP48,23456,0,LS
UP0,12336,2,[33]
UP0,13334,1,[333]
UP0,33366,0,FH
FH UP0,14556,2,[55]
FH UP0,11355,1,[55]
FH UP0,45556,0,3K
3K FH UP0,22345,2,[2345]
3K FH UP0,13346,1,[33]
3K FH UP0,12245,0,2
1 3K FH UP1,23346,2,[33]
1 3K FH UP1,12333,1,[333]
1 3K FH UP1,33334,0,3
1 3K 4K FH UP1,22366,2,[66]
1 3K 4K FH UP1,22245,1,[222]
1 3K 4K FH UP1,12222,0,2
1 2 3K 4K FH UP9,12344,2,[1234]
1 2 3K 4K FH UP9,12345,1,[12345]
1 2 3K 4K FH UP9,12345,0,LS
1 2 3K 4K FH LS UP9,12566,2,[66]
1 2 3K 4K FH LS UP9,25566,1,[66]
1 2 3K 4K FH LS UP9,23366,0,C
1 2 3 3K 4K FH LS UP15,14455,2,[55]
1 2 3 3K 4K FH LS UP15,22245,1,[45]
1 2 3 3K 4K FH LS UP15,12336,0,Y
1 2 3 3K 4K FH LS C UP15,11334,2,[4]
1 2 3 3K 4K FH LS C UP15,12346,1,[1234]
1 2 3 3K 4K FH LS C UP15,12234,0,SS
1 2 3 3K 4K FH SS LS C UP15,11356,2,[6]
1 2 3 3K 4K FH SS LS C UP15,22344,1,[44]
1 2 3 3K 4K FH SS LS C UP15,24466,0,Y
1 2 3 4 3K 4K FH SS LS C UP23,13556,2,[55]
1 2 3 4 3K 4K FH SS LS C UP23,24555,1,[555]
1 2 3 4 3K 4K FH SS LS C UP23,15556,0,5
1 2 3 4 5 3K 4K FH SS LS C UP38,23355,2,[33]
1 2 3 4 5 3K 4K FH SS LS C UP38,33556,1,[6]
1 2 3 4 5 3K 4K FH SS LS C UP38,22556,0,Y
1 2 3 4 5 3K 4K FH SS LS C Y UP38,44456,2,[6]
1 2 3 4 5 3K 4K FH SS LS C Y UP38,22456,1,[6]
1 2 3 4 5 3K 4K FH SS LS C Y UP38,11446,0,6
UP0,14556,2,[55]
UP0,23455,1,[2345]
UP0,23556,0,C
1 UP0,23345,2,[2345]
1 UP0,13346,1,[33]
1 UP0,23334,0,3
1 3 UP9,22236,2,[222]
1 3 UP9,22244,1,[22244]
1 3 UP9,22266,0,FH
1 3 FH UP9,14556,2,[55]
1 3 FH UP9,35566,1,[5566]
1 3 FH UP9,15566,0,C
1 3 FH C UP9,25556,2,[555]
1 3 FH C UP9,11245,1,[245]
1 3 FH C UP9,24555,0,5
1 3 3K FH C UP9,12246,2,[4]
1 3 3K FH C UP9,12466,1,[66]
1 3 3K FH C UP9,12345,0,LS
1 3 3K FH LS C UP9,22566,2,[66]
1 3 3K FH LS C UP9,24556,1,[55]
1 3 3K FH LS C UP9,23455,0,SS
1 3 3K FH SS LS C UP9,13445,2,[44]
1 3 3K FH SS LS C UP9,34455,1,[44]
1 3 3K FH SS LS C UP9,12455,0,5
1 2 3 3K FH SS LS C UP11,12245,2,[5]
1 2 3 3K FH SS LS C UP11,22445,1,[44]
1 2 3 3K FH SS LS C UP11,14445,0,4
1 2 3 4 3K FH SS LS C UP23,23466,2,[66]
1 2 3 4 3K FH SS LS C UP23,45566,1,[66]
1 2 3 4 3K FH SS LS C UP23,34555,0,5
1 2 3 4 5 3K FH SS LS C UP38,13566,2,[66]
1 2 3 4 5 3K FH SS LS C UP38,12666,1,[666]
1 2 3 4 5 3K FH SS LS C UP38,45666,0,6
1 2 3 4 5 6 3K FH SS LS C UP56,12556,2,[55]
1 2 3 4 5 6 3K FH SS LS C UP56,13555,1,[555]
1 2 3 4 5 6 3K FH SS LS C UP56,25556,0,Y
1 2 3 4 5 6 3K 4K FH SS LS C UP56,11255,2,[11]
1 2 3 4 5 6 3K 4K FH SS LS C UP56,15566,1,[55]
1 2 3 4 5 6 3K 4K FH SS LS C UP56,12666,0,Y
UP0,34556,2,[55]
UP0,12355,1,[55]
UP0,24555,0,5
3K UP0,23446,2,[44]
3K UP0,33445,1,[44]
3K UP0,23344,0,3
1 3K UP0,11256,2,[5]
1 3K UP0,12255,1,[55]
1 3K UP0,12455,0,2
1 2 3K UP2,23456,2,[23456]
1 2 3K UP2,13556,1,[55]
1 2 3K UP2,35555,0,5
1 2 3K 4K UP2,12335,2,[33]
1 2 3K 4K UP2,23335,1,[333]
1 2 3K 4K UP2,23334,0,3
1 2 3 3K 4K UP11,12346,2,[1234]
1 2 3 3K 4K UP11,12334,1,[1234]
1 2 3 3K 4K UP11,12345,0,LS
1 2 3 3K 4K LS UP11,45555,2,[5555]
1 2 3 3K 4K LS UP11,35555,1,[5555]
1 2 3 3K 4K LS UP11,35555,0,5
1 2 3 5 3K 4K LS UP31,44666,2,[666]
1 2 3 5 3K 4K LS UP31,44666,1,[666]
1 2 3 5 3K 4K LS UP31,44666,0,FH
1 2 3 5 3K 4K FH LS UP31,14556,2,[46]
1 2 3 5 3K 4K FH LS UP31,13556,1,[356]
1 2 3 5 3K 4K FH LS UP31,55566,0,C
1 2 3 5 3K 4K FH LS C UP31,12445,2,[44]
1 2 3 5 3K 4K FH LS C UP31,13446,1,[44]
1 2 3 5 3K 4K FH LS C UP31,33344,0,4
1 2 3 4 5 3K 4K FH LS C UP39,12255,2,[]
1 2 3 4 5 3K 4K FH LS C UP39,12226,1,[6]
1 2 3 4 5 3K 4K FH LS C UP39,11126,0,Y
1 2 3 4 5 3K 4K FH LS C Y UP39,44456,2,[456]
1 2 3 4 5 3K 4K FH LS C Y UP39,14456,1,[456]
1 2 3 4 5 3K 4K FH LS C Y UP39,45556,0,6
1 2 3 4 5 6 3K 4K FH LS C Y UP45,34445,2,[345]
1 2 3 4 5 6 3K 4K FH LS C Y UP45,23345,1,[2345]
1 2 3 4 5 6 3K 4K FH LS C Y UP45,23456,0,SS
UP0,33555,2,[555]
UP0,25556,1,[555]
UP0,35556,0,5
3K UP0,11336,2,[33]
3K UP0,12233,1,[33]
3K UP0,11456,0,1
1 3K UP2,12455,2,[55]
1 3K UP2,12455,1,[55]
1 3K UP2,44555,0,FH
1 3K FH UP2,34455,2,[55]
1 3K FH UP2,13345,1,[345]
1 3K FH UP2,22345,0,SS
1 3K FH SS UP2,12366,2,[66]
1 3K FH SS UP2,12666,1,[666]
1 3K FH SS UP2,15666,0,6
1 6 3K FH SS UP20,11355,2,[55]
1 6 3K FH SS UP20,34445,1,[444]
1 6 3K FH SS UP20,13345,0,3
1 3 6 3K FH SS UP26,11445,2,[44]
1 3 6 3K FH SS UP26,22455,1,[55]
1 3 6 3K FH SS UP26,34455,0,C
1 3 4 6 3K FH SS UP34,13445,2,[345]
1 3 4 6 3K FH SS UP34,44566,1,[44566]
1 3 4 6 3K FH SS UP34,23566,0,C
1 3 4 6 3K FH SS C UP34,11245,2,[1245]
1 3 4 6 3K FH SS C UP34,11356,1,[5]
1 3 4 6 3K FH SS C UP34,11112,0,4K
1 2 3 4 6 3K FH SS C UP36,44566,2,[5]
1 2 3 4 6 3K FH SS C UP36,24666,1,[666]
1 2 3 4 6 3K FH SS C UP36,55666,0,5
1 2 3 4 5 6 3K FH SS C UP46,11266,2,[66]
1 2 3 4 5 6 3K FH SS C UP46,26666,1,[6666]
1 2 3 4 5 6 3K FH SS C UP46,46666,0,4K
1 2 3 4 5 6 3K 4K FH SS C UP46,34556,2,[3456]
1 2 3 4 5 6 3K 4K FH SS C UP46,45556,1,[456]
1 2 3 4 5 6 3K 4K FH SS C UP46,13555,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP46,33446,2,[34]
1 2 3 4 5 6 3K 4K FH SS C Y UP46,13466,1,[34]
1 2 3 4 5 6 3K 4K FH SS C Y UP46,33446,0,LS
UP0,12223,2,[222]
UP0,12356,1,[235]
UP0,12335,0,3
1 UP1,12236,2,[22]
1 UP1,33345,1,[333]
1 UP1,46666,0,6
1 4K UP1,12244,2,[44]
1 4K UP1,22334,1,[234]
1 4K UP1,13346,0,3
1 3 4K UP7,12234,2,[1234]
1 3 4K UP7,22555,1,[555]
1 3 4K UP7,12226,0,2
1 2 3 4K UP13,11224,2,[4]
1 2 3 4K UP13,22224,1,[2222]
1 2 3 4K UP13,22222,0,Y
1 2 3 4K Y+ UP13,12234,2,[1234]
1 2 3 4K Y+ UP13,12334,1,[1234]
1 2 3 4K Y+ UP13,12346,0,SS
1 2 3 4K SS Y+ UP13,14456,2,[44]
1 2 3 4K SS Y+ UP13,23456,1,[23456]
1 2 3 4K SS Y+ UP13,22456,0,C
1 2 3 4K SS C Y+ UP13,23556,2,[55]
1 2 3 4K SS C Y+ UP13,22355,1,[55]
1 2 3 4K SS C Y+ UP13,11335,0,5
1 2 3 5 4K SS C Y+ UP18,44556,2,[44]
1 2 3 5 4K SS C Y+ UP18,44556,1,[4455]
1 2 3 5 4K SS C Y+ UP18,34455,0,4
1 2 3 4 5 4K SS C Y+ UP26,13344,2,[44]
1 2 3 4 5 4K SS C Y+ UP26,33446,1,[6]
1 2 3 4 5 4K SS C Y+ UP26,13344,0,FH
1 2 3 4 5 4K FH SS C Y+ UP26,12345,2,[12345]
1 2 3 4 5 4K FH SS C Y+ UP26,11156,1,[6]
1 2 3 4 5 4K FH SS C Y+ UP26,12336,0,6
1 2 3 4 5 6 4K FH SS C Y+ UP32,23556,2,[55]
1 2 3 4 5 6 4K FH SS C Y+ UP32,14555,1,[555]
1 2 3 4 5 6 4K FH SS C Y+ UP32,33555,0,3K
1 2 3 4 5 6 3K 4K FH SS C Y+ UP32,11235,2,[1235]
1 2 3 4 5 6 3K 4K FH SS C Y+ UP32,12356,1,[1235]
1 2 3 4 5 6 3K 4K FH SS C Y+ UP32,23456,0,LS
UP0,23666,2,[666]
UP0,24666,1,[666]
UP0,13666,0,6
3K UP0,12456,2,[245]
3K UP0,11113,1,[1111]
3K UP0,13344,0,1
1 3K UP1,12234,2,[1234]
1 3K UP1,12346,1,[1234]
1 3K UP1,11234,0,SS
1 3K SS UP1,12444,2,[444]
1 3K SS UP1,12666,1,[666]
1 3K SS UP1,12456,0,C
1 2 3K SS UP3,23456,2,[23456]
1 2 3K SS UP3,34446,1,[444]
1 2 3K SS UP3,14444,0,4
1 2 3K 4K SS UP3,11235,2,[235]
1 2 3K 4K SS UP3,15566,1,[5566]
1 2 3K 4K SS UP3,55566,0,FH
1 2 3K 4K FH SS UP3,35556,2,[555]
1 2 3K 4K FH SS UP3,12335,1,[33]
1 2 3K 4K FH SS UP3,13456,0,C
1 2 3 3K 4K FH SS UP6,23366,2,[66]
1 2 3 3K 4K FH SS UP6,24566,1,[66]
1 2 3 3K 4K FH SS UP6,22566,0,C
1 2 3 3K 4K FH SS C UP6,13344,2,[44]
1 2 3 3K 4K FH SS C UP6,24456,1,[2456]
1 2 3 3K 4K FH SS C UP6,44446,0,4
1 2 3 4 3K 4K FH SS C UP22,11245,2,[1245]
1 2 3 4 3K 4K FH SS C UP22,33446,1,[6]
1 2 3 4 3K 4K FH SS C UP22,34456,0,Y
1 2 3 4 5 3K 4K FH SS C UP27,34455,2,[345]
1 2 3 4 5 3K 4K FH SS C UP27,11333,1,[]
1 2 3 4 5 3K 4K FH SS C UP27,11224,0,Y
1 2 3 4 5 3K 4K FH SS C Y UP27,11466,2,[66]
1 2 3 4 5 3K 4K FH SS C Y UP27,23466,1,[66]
1 2 3 4 5 3K 4K FH SS C Y UP27,12366,0,6
1 2 3 4 5 6 3K 4K FH SS C Y UP39,23345,2,[2345]
1 2 3 4 5 6 3K 4K FH SS C Y UP39,22345,1,[2345]
1 2 3 4 5 6 3K 4K FH SS C Y UP39,23455,0,LS
UP0,22456,2,[22]
UP0,24556,1,[55]
UP0,14556,0,C
1 UP1,12335,2,[33]
1 UP1,12235,1,[22]
1 UP1,12344,0,SS
1 SS UP1,22346,2,[22]
1 SS UP1,22346,1,[22]
1 SS UP1,23446,0,4
1 2 SS UP3,33456,2,[33]
1 2 SS UP3,45566,1,[5566]
1 2 SS UP3,34566,0,C
1 2 SS C UP3,45556,2,[555]
1 2 SS C UP3,15555,1,[5555]
1 2 SS C UP3,45555,0,5
1 2 4K SS C UP3,12346,2,[2346]
1 2 4K SS C UP3,22346,1,[2346]
1 2 4K SS C UP3,23456,0,LS
1 2 4K SS LS C UP3,11245,2,[5]
1 2 4K SS LS C UP3,11346,1,[6]
1 2 4K SS LS C UP3,12666,0,6
1 2 3K 4K SS LS C UP3,12566,2,[66]
1 2 3K 4K SS LS C UP3,44556,1,[4455]
1 2 3K 4K SS LS C UP3,34456,0,4
1 2 4 3K 4K SS LS C UP11,35566,2,[66]
1 2 4 3K 4K SS LS C UP11,45566,1,[5566]
1 2 4 3K 4K SS LS C UP11,45566,0,5
1 2 4 5 3K 4K SS LS C UP21,12455,2,[55]
1 2 4 5 3K 4K SS LS C UP21,23555,1,[555]
1 2 4 5 3K 4K SS LS C UP21,45556,0,Y
1 2 3 4 5 3K 4K SS LS C UP21,11236,2,[6]
1 2 3 4 5 3K 4K SS LS C UP21,11144,1,[11144]
1 2 3 4 5 3K 4K SS LS C UP21,11114,0,Y
1 2 3 4 5 3K 4K SS LS C Y UP21,24556,2,[6]
1 2 3 4 5 3K 4K SS LS C Y UP21,12566,1,[66]
1 2 3 4 5 3K 4K SS LS C Y UP21,23566,0,6
1 2 3 4 5 6 3K 4K SS LS C Y UP33,12444,2,[1444]
1 2 3 4 5 6 3K 4K SS LS C Y UP33,22444,1,[22444]
1 2 3 4 5 6 3K 4K SS LS C Y UP33,22444,0,FH
UP0,12344,2,[44]
UP0,24445,1,[444]
UP0,12266,0,2
1 UP1,14456,2,[44]
1 UP1,14556,1,[55]
1 UP1,44456,0,4
1 3K UP1,34566,2,[66]
1 3K UP1,55666,1,[666]
1 3K UP1,55666,0,FH
1 3K FH UP1,11335,2,[33]
1 3K FH UP1,13445,1,[345]
1 3K FH UP1,34556,0,SS
1 3K FH SS UP1,11125,2,[111]
1 3K FH SS UP1,11124,1,[24]
1 3K FH SS UP1,11134,0,4K
1 2 3K FH SS UP1,13334,2,[333]
1 2 3K FH SS UP1,23346,1,[33]
1 2 3K FH SS UP1,44455,0,4
1 2 4 3K FH SS UP13,23345,2,[2345]
1 2 4 3K FH SS UP13,33456,1,[3456]
1 2 4 3K FH SS UP13,12333,0,3
1 2 3 4 3K FH SS UP22,12346,2,[2346]
1 2 3 4 3K FH SS UP22,12346,1,[2346]
1 2 3 4 3K FH SS UP22,23456,0,LS
1 2 3 4 3K FH SS LS UP22,11234,2,[]
1 2 3 4 3K FH SS LS UP22,23555,1,[555]
1 2 3 4 3K FH SS LS UP22,12235,0,Y
1 2 3 4 5 3K FH SS LS UP27,22345,2,[5]
1 2 3 4 5 3K FH SS LS UP27,11125,1,[111]
1 2 3 4 5 3K FH SS LS UP27,23455,0,C
1 2 3 4 5 3K FH SS LS C UP27,12445,2,[44]
1 2 3 4 5 3K FH SS LS C UP27,44445,1,[4444]
1 2 3 4 5 3K FH SS LS C UP27,24444,0,4K
1 2 3 4 5 3K 4K FH SS LS C UP27,44446,2,[4444]
1 2 3 4 5 3K 4K FH SS LS C UP27,44444,1,[44444]
1 2 3 4 5 3K 4K FH SS LS C UP27,44444,0,Y
1 2 3 4 5 3K 4K FH SS LS C Y+ UP27,12366,2,[66]
1 2 3 4 5 3K 4K FH SS LS C Y+ UP27,11466,1,[66]
1 2 3 4 5 3K 4K FH SS LS C Y+ UP27,12366,0,6
UP0,12245,2,[22]
UP0,22336,1,[33]
UP0,22355,0,2
2 UP4,11256,2,[5]
2 UP4,12234,1,[1234]
2 UP4,13566,0,C
1 2 UP5,12556,2,[55]
1 2 UP5,22556,1,[55]
1 2 UP5,45666,0,3K
1 2 3K UP5,13445,2,[44]
1 2 3K UP5,45556,1,[555]
1 2 3K UP5,15556,0,5
1 2 5 3K UP20,33446,2,[44]
1 2 5 3K UP20,12356,1,[356]
1 2 5 3K UP20,25566,0,C
1 2 5 3K C UP20,15555,2,[5555]
1 2 5 3K C UP20,11224,1,[4]
1 2 5 3K C UP20,12456,0,Y
1 2 4 5 3K C UP24,13456,2,[3456]
1 2 4 5 3K C UP24,33456,1,[3456]
1 2 4 5 3K C UP24,34556,0,SS
1 2 4 5 3K SS C UP24,12334,2,[33]
1 2 4 5 3K SS C UP24,12344,1,[1234]
1 2 4 5 3K SS C UP24,11234,0,3
1 2 3 4 5 3K SS C UP27,33445,2,[3344]
1 2 3 4 5 3K SS C UP27,11135,1,[111]
1 2 3 4 5 3K SS C UP27,22446,0,Y
1 2 3 4 5 3K 4K SS C UP27,12466,2,[66]
